,pathogen,human,interaction
21620,Q6QZ00_9HEPC ,SPXN4_HUMAN ,0
21621,Q6QZ00_9HEPC ,OTU6B_HUMAN ,0
21622,Q6QZ00_9HEPC ,INT3_HUMAN ,0
21623,Q6QZ00_9HEPC ,CCNB3_HUMAN ,0
21624,Q6QZ00_9HEPC ,DNJC8_HUMAN ,0
21625,Q6QZ00_9HEPC ,NOC2L_HUMAN ,0
21626,Q6QZ00_9HEPC ,UBD_HUMAN ,0
21627,Q6QZ00_9HEPC ,FGF12_HUMAN ,0
21628,Q6QZ00_9HEPC ,PSMD4_HUMAN ,0
21629,Q6QZ00_9HEPC ,DC1I1_HUMAN ,0
21630,Q6QZ00_9HEPC ,HDGR3_HUMAN ,0
21631,Q6QZ00_9HEPC ,HAP28_HUMAN ,0
21632,Q6QZ00_9HEPC ,E41LA_HUMAN ,0
21633,Q6QZ00_9HEPC ,GCC1_HUMAN ,0
21634,Q6QZ00_9HEPC ,CCNG1_HUMAN ,0
21635,Q6QZ00_9HEPC ,ECHP_HUMAN ,0
21636,Q6QZ00_9HEPC ,DDX55_HUMAN ,0
21637,Q6QZ00_9HEPC ,RL30_HUMAN ,0
21638,Q6QZ00_9HEPC ,RL29_HUMAN ,0
21639,Q6QZ00_9HEPC ,SRSF5_HUMAN ,0
21640,Q6QZ00_9HEPC ,SRSF9_HUMAN ,0
21641,Q6QZ00_9HEPC ,RL22_HUMAN ,0
21642,Q6QZ00_9HEPC ,SRP19_HUMAN ,0
21643,Q6QZ00_9HEPC ,IF1AY_HUMAN ,0
21644,Q6QZ00_9HEPC ,RL23A_HUMAN ,0
21645,Q6QZ00_9HEPC ,SART3_HUMAN ,0
21646,Q6QZ00_9HEPC ,TTLL7_HUMAN ,0
21647,Q6QZ00_9HEPC ,PIN4_HUMAN ,0
21648,Q6QZ00_9HEPC ,NCBP3_HUMAN ,0
21649,Q6QZ00_9HEPC ,NR4A1_HUMAN ,0
21650,Q6QZ00_9HEPC ,TLR2_HUMAN ,0
21651,Q6QZ00_9HEPC ,YTDC2_HUMAN ,0
21652,Q6QZ00_9HEPC ,CHK2_HUMAN ,0
21653,Q6QZ00_9HEPC ,ATM_HUMAN ,0
21654,Q6QZ00_9HEPC ,PSA4_HUMAN ,0
21655,Q6QZ00_9HEPC ,APOB_HUMAN ,0
21656,Q6QZ00_9HEPC ,STAT1_HUMAN ,0
21657,Q6QZ00_9HEPC ,SEPT6_HUMAN ,0
21658,Q6QZ00_9HEPC ,ROA1_HUMAN ,0
21659,Q6QZ00_9HEPC ,ANXA2_HUMAN ,0
21660,Q6QZ00_9HEPC ,MYD88_HUMAN ,0
21661,Q6QZ00_9HEPC ,HS90B_HUMAN ,0
21662,Q6QZ00_9HEPC ,HS90A_HUMAN ,0
21663,Q6QZ00_9HEPC ,PSB8_HUMAN ,0
21664,Q6QZ00_9HEPC ,DICER_HUMAN ,0
21665,Q6QZ00_9HEPC ,RL7_HUMAN ,0
21666,Q6QZ00_9HEPC ,RL6_HUMAN ,0
21667,Q6QZ00_9HEPC ,TBC20_HUMAN ,0
21668,Q6QZ00_9HEPC ,STING_HUMAN ,0
21669,Q6QZ00_9HEPC ,PSB4_HUMAN ,0
21670,Q6QZ00_9HEPC ,CINP_HUMAN ,0
21671,Q6QZ00_9HEPC ,CEP57_HUMAN ,0
21672,Q6QZ00_9HEPC ,NDRG1_HUMAN ,0
21673,Q6QZ00_9HEPC ,F206A_HUMAN ,0
21674,Q6QZ00_9HEPC ,FRIH_HUMAN ,0
21675,Q6QZ00_9HEPC ,PTMA_HUMAN ,0
21676,Q6QZ00_9HEPC ,MGP_HUMAN ,0
21677,Q6QZ00_9HEPC ,RABP1_HUMAN ,0
21678,Q6QZ00_9HEPC ,ARAP1_HUMAN ,0
21679,Q6QZ00_9HEPC ,TACD2_HUMAN ,0
21680,Q6QZ00_9HEPC ,SFRP4_HUMAN ,0
21681,Q6QZ00_9HEPC ,AHNK_HUMAN ,0
21682,Q6QZ00_9HEPC ,CCD86_HUMAN ,0
21683,Q6QZ00_9HEPC ,SCRB1_HUMAN ,0
21684,Q6QZ00_9HEPC ,NUCL_HUMAN ,0
21685,Q6QZ00_9HEPC ,CDN1A_HUMAN ,0
21686,Q6QZ00_9HEPC ,MX1_HUMAN ,0
21687,Q6QZ00_9HEPC ,ACSL4_HUMAN ,0
21688,Q6QZ00_9HEPC ,SMD1_HUMAN ,0
21689,Q6QZ00_9HEPC ,C1QR1_HUMAN ,0
21690,Q6QZ00_9HEPC ,K2C8_HUMAN ,0
21691,Q6QZ00_9HEPC ,VIME_HUMAN ,0
21692,Q6QZ00_9HEPC ,PCX4_HUMAN ,0
21693,Q6QZ00_9HEPC ,APOE_HUMAN ,0
21694,Q6QZ00_9HEPC ,PFD2_HUMAN ,0
21695,Q6QZ00_9HEPC ,CFAI_HUMAN ,0
21696,Q6QZ00_9HEPC ,ZG16_HUMAN ,0
21697,Q6QZ00_9HEPC ,IC1_HUMAN ,0
21698,Q6QZ00_9HEPC ,VTNC_HUMAN ,0
21699,Q6QZ00_9HEPC ,CATB_HUMAN ,0
21700,Q6QZ00_9HEPC ,ANGT_HUMAN ,0
21701,Q6QZ00_9HEPC ,RAB14_HUMAN ,0
21702,Q6QZ00_9HEPC ,ZA2G_HUMAN ,0
21703,Q6QZ00_9HEPC ,MPU1_HUMAN ,0
21704,Q6QZ00_9HEPC ,SIAT1_HUMAN ,0
21705,Q6QZ00_9HEPC ,ZNF83_HUMAN ,0
21706,Q6QZ00_9HEPC ,COF1_HUMAN ,0
21707,Q6QZ00_9HEPC ,PPAC_HUMAN ,0
21708,Q6QZ00_9HEPC ,GLRX3_HUMAN ,0
21709,Q6QZ00_9HEPC ,FKBP7_HUMAN ,0
21710,Q6QZ00_9HEPC ,TATD1_HUMAN ,0
21711,Q6QZ00_9HEPC ,S22A7_HUMAN ,0
21712,Q6QZ00_9HEPC ,K1C18_HUMAN ,0
21713,Q6QZ00_9HEPC ,Q6ZTP6_HUMAN ,0
21714,Q6QZ00_9HEPC ,Q95HD8_HUMAN ,0
21715,Q6QZ00_9HEPC ,K1C19_HUMAN ,0
21716,Q6QZ00_9HEPC ,RB6I2_HUMAN ,0
21717,Q6QZ00_9HEPC ,MTAP2_HUMAN ,0
21718,Q6QZ00_9HEPC ,IPO4_HUMAN ,0
21719,Q6QZ00_9HEPC ,HS71B_HUMAN ,0
21720,Q6QZ00_9HEPC ,VPS35_HUMAN ,0
21721,Q6QZ00_9HEPC ,D9ZGG2_HUMAN ,0
21722,Q6QZ00_9HEPC ,I4AY87_HUMAN ,0
21723,Q6QZ00_9HEPC ,E9KL26_HUMAN ,0
21724,Q6QZ00_9HEPC ,F1T0F7_HUMAN ,0
21725,Q6QZ00_9HEPC ,A8K5I0_HUMAN ,0
21726,Q6QZ00_9HEPC ,A8K058_HUMAN ,0
21727,Q6QZ00_9HEPC ,B1AQP2_HUMAN ,0
21728,Q6QZ00_9HEPC ,C1QBP_HUMAN ,0
21729,Q6QZ00_9HEPC ,B0ZBE2_HUMAN ,0
21730,Q6QZ04_9HEPC ,BAX_HUMAN ,0
21731,Q6QZ04_9HEPC ,GRB2_HUMAN ,0
21732,Q6QZ04_9HEPC ,HCK_HUMAN ,0
21733,Q6QZ04_9HEPC ,LCK_HUMAN ,0
21734,Q6QZ04_9HEPC ,FYN_HUMAN ,0
21735,Q6QZ04_9HEPC ,LYN_HUMAN ,0
21736,Q6QZ04_9HEPC ,RAF1_HUMAN ,0
21737,Q6QZ04_9HEPC ,FKBP5_HUMAN ,0
21738,Q6QZ04_9HEPC ,SRCAP_HUMAN ,0
21739,Q6QZ04_9HEPC ,APOA1_HUMAN ,0
21740,Q6QZ04_9HEPC ,HNRPK_HUMAN ,1
21741,Q6QZ04_9HEPC ,P73_HUMAN ,0
21742,Q6QZ04_9HEPC ,TRAF2_HUMAN ,0
21743,Q6QZ04_9HEPC ,ASPP2_HUMAN ,0
21744,Q6QZ04_9HEPC ,IPO5_HUMAN ,0
21745,Q6QZ04_9HEPC ,BIN1_HUMAN ,0
21746,Q6QZ04_9HEPC ,LA_HUMAN ,0
21747,Q6QZ04_9HEPC ,TAF11_HUMAN ,0
21748,Q6QZ04_9HEPC ,P53_HUMAN ,1
21749,Q6QZ04_9HEPC ,TBP_HUMAN ,0
21750,Q6QZ04_9HEPC ,TNR3_HUMAN ,1
21751,Q6QZ04_9HEPC ,DDX3X_HUMAN ,1
21752,Q6QZ04_9HEPC ,D0PNI1_HUMAN ,0
21753,Q6QZ04_9HEPC ,1433B_HUMAN ,0
21754,Q6QZ04_9HEPC ,1433E_HUMAN ,0
21755,Q6QZ04_9HEPC ,TRFL_HUMAN ,0
21756,Q6QZ04_9HEPC ,EP300_HUMAN ,0
21757,Q6QZ04_9HEPC ,CBP_HUMAN ,0
21758,Q6QZ04_9HEPC ,B0LPF3_HUMAN ,0
21759,Q6QZ04_9HEPC ,ANM5_HUMAN ,0
21760,Q6QZ04_9HEPC ,TTC4_HUMAN ,0
21761,Q6QZ04_9HEPC ,ACTN1_HUMAN ,0
21762,Q6QZ04_9HEPC ,IF4A2_HUMAN ,0
21763,Q6QZ04_9HEPC ,TSN_HUMAN ,0
21764,Q6QZ04_9HEPC ,Q6AZW6_HUMAN ,0
21765,Q6QZ04_9HEPC ,ATF6B_HUMAN ,0
21766,Q6QZ04_9HEPC ,HAOX1_HUMAN ,0
21767,Q6QZ04_9HEPC ,UBQL1_HUMAN ,0
21768,Q6QZ04_9HEPC ,TAF9_HUMAN ,0
21769,Q6QZ04_9HEPC ,KAD6_HUMAN ,0
21770,Q6QZ04_9HEPC ,FBXL2_HUMAN ,0
21771,Q6QZ04_9HEPC ,B3KM80_HUMAN ,0
21772,Q6QZ04_9HEPC ,TBK1_HUMAN ,0
21773,Q6QZ04_9HEPC ,IKKE_HUMAN ,0
21774,Q6QZ04_9HEPC ,MAVS_HUMAN ,0
21775,Q6QZ04_9HEPC ,PSME3_HUMAN ,0
21776,Q6QZ04_9HEPC ,OAS1_HUMAN ,0
21777,Q6QZ04_9HEPC ,FKBP8_HUMAN ,0
21778,Q6QZ04_9HEPC ,VAPB_HUMAN ,0
21779,Q6QZ04_9HEPC ,PITX1_HUMAN ,0
21780,Q6QZ04_9HEPC ,VAPA_HUMAN ,0
21781,Q6QZ04_9HEPC ,APOA2_HUMAN ,0
21782,Q6QZ04_9HEPC ,CH10_HUMAN ,0
21783,Q6QZ04_9HEPC ,SUMO2_HUMAN ,0
21784,Q6QZ04_9HEPC ,THIO_HUMAN ,0
21785,Q6QZ04_9HEPC ,BASP1_HUMAN ,0
21786,Q6QZ04_9HEPC ,MPCP_HUMAN ,0
21787,Q6QZ04_9HEPC ,NPM_HUMAN ,0
21788,Q6QZ04_9HEPC ,ELAV1_HUMAN ,0
21789,Q6QZ04_9HEPC ,ADT3_HUMAN ,0
21790,Q6QZ04_9HEPC ,TPIS_HUMAN ,0
21791,Q6QZ04_9HEPC ,ENOA_HUMAN ,0
21792,Q6QZ04_9HEPC ,PLP2_HUMAN ,0
21793,Q6QZ04_9HEPC ,MARCS_HUMAN ,0
21794,Q6QZ04_9HEPC ,PRDX1_HUMAN ,0
21795,Q6QZ04_9HEPC ,PPIA_HUMAN ,0
21796,Q6QZ04_9HEPC ,STMN1_HUMAN ,0
21797,Q6QZ04_9HEPC ,NP1L1_HUMAN ,0
21798,Q6QZ04_9HEPC ,CH60_HUMAN ,0
21799,Q6QZ04_9HEPC ,UBP19_HUMAN ,0
21800,Q6QZ04_9HEPC ,GRP78_HUMAN ,0
21801,Q6QZ04_9HEPC ,MOB1A_HUMAN ,0
21802,Q6QZ04_9HEPC ,MOB1B_HUMAN ,0
21803,Q6QZ04_9HEPC ,MIF_HUMAN ,0
21804,Q6QZ04_9HEPC ,ADT2_HUMAN ,0
21805,Q6QZ04_9HEPC ,ACTBL_HUMAN ,0
21806,Q6QZ04_9HEPC ,TBB4B_HUMAN ,0
21807,Q6QZ04_9HEPC ,TBB5_HUMAN ,0
21808,Q6QZ04_9HEPC ,IRS4_HUMAN ,0
21809,Q6QZ04_9HEPC ,SMYD3_HUMAN ,0
21810,Q6QZ04_9HEPC ,CD81_HUMAN ,0
21811,Q6QZ04_9HEPC ,AP2M1_HUMAN ,0
21812,Q6QZ04_9HEPC ,E2AK2_HUMAN ,0
21813,Q6QZ04_9HEPC ,PML_HUMAN ,0
21814,Q6QZ04_9HEPC ,MAPK3_HUMAN ,0
21815,Q6QZ04_9HEPC ,PI4KA_HUMAN ,0
21816,Q6QZ04_9HEPC ,HAOX2_HUMAN ,0
21817,Q6QZ04_9HEPC ,FIBB_HUMAN ,0
21818,Q6QZ04_9HEPC ,DDX5_HUMAN ,0
21819,Q6QZ04_9HEPC ,HACD3_HUMAN ,0
21820,Q6QZ04_9HEPC ,CIDEB_HUMAN ,0
21821,Q6QZ04_9HEPC ,ATF6A_HUMAN ,0
21822,Q6QZ04_9HEPC ,KCRB_HUMAN ,0
21823,Q6QZ04_9HEPC ,SPC24_HUMAN ,0
21824,Q6QZ04_9HEPC ,KLF3_HUMAN ,0
21825,Q6QZ04_9HEPC ,AMERL_HUMAN ,0
21826,Q6QZ04_9HEPC ,PCLO_HUMAN ,0
21827,Q6QZ04_9HEPC ,DUX3_HUMAN ,0
21828,Q6QZ04_9HEPC ,HMGB2_HUMAN ,0
21829,Q6QZ04_9HEPC ,R51A1_HUMAN ,0
21830,Q6QZ04_9HEPC ,ZN239_HUMAN ,0
21831,Q6QZ04_9HEPC ,AURKA_HUMAN ,0
21832,Q6QZ04_9HEPC ,FOS_HUMAN ,0
21833,Q6QZ04_9HEPC ,RCAS1_HUMAN ,0
21834,Q6QZ04_9HEPC ,MS3L1_HUMAN ,0
21835,Q6QZ04_9HEPC ,TERF1_HUMAN ,0
21836,Q6QZ04_9HEPC ,HMGN3_HUMAN ,0
21837,Q6QZ04_9HEPC ,CNOT8_HUMAN ,0
21838,Q6QZ04_9HEPC ,NC2A_HUMAN ,0
21839,Q6QZ04_9HEPC ,PPARG_HUMAN ,0
21840,Q6QZ04_9HEPC ,SPRR4_HUMAN ,0
21841,Q6QZ04_9HEPC ,RS28_HUMAN ,0
21842,Q6QZ04_9HEPC ,WDR5_HUMAN ,0
21843,Q6QZ04_9HEPC ,SRC8_HUMAN ,0
21844,Q6QZ04_9HEPC ,RABEK_HUMAN ,0
21845,Q6QZ04_9HEPC ,MAPK5_HUMAN ,0
21846,Q6QZ04_9HEPC ,VRK1_HUMAN ,0
21847,Q6QZ04_9HEPC ,IPPK_HUMAN ,0
21848,Q6QZ04_9HEPC ,CSK22_HUMAN ,0
21849,Q6QZ04_9HEPC ,CL045_HUMAN ,0
21850,Q6QZ04_9HEPC ,TM252_HUMAN ,0
21851,Q6QZ04_9HEPC ,SLAI2_HUMAN ,0
21852,Q6QZ04_9HEPC ,FA71C_HUMAN ,0
21853,Q6QZ04_9HEPC ,MMTA2_HUMAN ,0
21854,Q6QZ04_9HEPC ,RSRP1_HUMAN ,0
21855,Q6QZ04_9HEPC ,DEN6B_HUMAN ,0
21856,Q6QZ04_9HEPC ,F126B_HUMAN ,0
21857,Q6QZ04_9HEPC ,MRI_HUMAN ,0
21858,Q6QZ04_9HEPC ,TMA7_HUMAN ,0
21859,Q6QZ04_9HEPC ,KANL2_HUMAN ,0
21860,Q6QZ04_9HEPC ,SACA9_HUMAN ,0
21861,Q6QZ04_9HEPC ,VCY1_HUMAN ,0
21862,Q6QZ04_9HEPC ,CH033_HUMAN ,0
21863,Q6QZ04_9HEPC ,NOP16_HUMAN ,0
21864,Q6QZ04_9HEPC ,CC28A_HUMAN ,0
21865,Q6QZ04_9HEPC ,APC15_HUMAN ,0
21866,Q6QZ04_9HEPC ,DEXI_HUMAN ,0
21867,Q6QZ04_9HEPC ,CLIP4_HUMAN ,0
21868,Q6QZ04_9HEPC ,IFRD2_HUMAN ,0
21869,Q6QZ04_9HEPC ,NOL7_HUMAN ,0
21870,Q6QZ04_9HEPC ,GAPR1_HUMAN ,0
21871,Q6QZ04_9HEPC ,PRR15_HUMAN ,0
21872,Q6QZ04_9HEPC ,RL39L_HUMAN ,0
21873,Q6QZ04_9HEPC ,TB22B_HUMAN ,0
21874,Q6QZ04_9HEPC ,SP16H_HUMAN ,0
21875,Q6QZ04_9HEPC ,UBE2S_HUMAN ,0
21876,Q6QZ04_9HEPC ,RASH_HUMAN ,0
21877,Q6QZ04_9HEPC ,KDM4D_HUMAN ,0
21878,Q6QZ04_9HEPC ,DPOLB_HUMAN ,0
21879,Q6QZ04_9HEPC ,ASXL1_HUMAN ,0
21880,Q6QZ04_9HEPC ,TRI44_HUMAN ,0
21881,Q6QZ04_9HEPC ,ELOF1_HUMAN ,0
21882,Q6QZ04_9HEPC ,P2R3B_HUMAN ,0
21883,Q6QZ04_9HEPC ,CALU_HUMAN ,0
21884,Q6QZ04_9HEPC ,SRTD1_HUMAN ,0
21885,Q6QZ04_9HEPC ,SPXN4_HUMAN ,0
21886,Q6QZ04_9HEPC ,OTU6B_HUMAN ,0
21887,Q6QZ04_9HEPC ,INT3_HUMAN ,0
21888,Q6QZ04_9HEPC ,CCNB3_HUMAN ,0
21889,Q6QZ04_9HEPC ,DNJC8_HUMAN ,0
21890,Q6QZ04_9HEPC ,NOC2L_HUMAN ,0
21891,Q6QZ04_9HEPC ,UBD_HUMAN ,0
21892,Q6QZ04_9HEPC ,FGF12_HUMAN ,0
21893,Q6QZ04_9HEPC ,PSMD4_HUMAN ,0
21894,Q6QZ04_9HEPC ,DC1I1_HUMAN ,0
21895,Q6QZ04_9HEPC ,HDGR3_HUMAN ,0
21896,Q6QZ04_9HEPC ,HAP28_HUMAN ,0
21897,Q6QZ04_9HEPC ,E41LA_HUMAN ,0
21898,Q6QZ04_9HEPC ,GCC1_HUMAN ,0
21899,Q6QZ04_9HEPC ,CCNG1_HUMAN ,0
21900,Q6QZ04_9HEPC ,ECHP_HUMAN ,0
21901,Q6QZ04_9HEPC ,DDX55_HUMAN ,0
21902,Q6QZ04_9HEPC ,RL30_HUMAN ,0
21903,Q6QZ04_9HEPC ,RL29_HUMAN ,0
21904,Q6QZ04_9HEPC ,SRSF5_HUMAN ,0
21905,Q6QZ04_9HEPC ,SRSF9_HUMAN ,0
21906,Q6QZ04_9HEPC ,RL22_HUMAN ,0
21907,Q6QZ04_9HEPC ,SRP19_HUMAN ,0
21908,Q6QZ04_9HEPC ,IF1AY_HUMAN ,0
21909,Q6QZ04_9HEPC ,RL23A_HUMAN ,0
21910,Q6QZ04_9HEPC ,SART3_HUMAN ,0
21911,Q6QZ04_9HEPC ,TTLL7_HUMAN ,0
21912,Q6QZ04_9HEPC ,PIN4_HUMAN ,0
21913,Q6QZ04_9HEPC ,NCBP3_HUMAN ,0
21914,Q6QZ04_9HEPC ,NR4A1_HUMAN ,0
21915,Q6QZ04_9HEPC ,TLR2_HUMAN ,0
21916,Q6QZ04_9HEPC ,YTDC2_HUMAN ,0
21917,Q6QZ04_9HEPC ,CHK2_HUMAN ,0
21918,Q6QZ04_9HEPC ,ATM_HUMAN ,0
21919,Q6QZ04_9HEPC ,PSA4_HUMAN ,0
21920,Q6QZ04_9HEPC ,APOB_HUMAN ,0
21921,Q6QZ04_9HEPC ,STAT1_HUMAN ,0
21922,Q6QZ04_9HEPC ,SEPT6_HUMAN ,0
21923,Q6QZ04_9HEPC ,ROA1_HUMAN ,0
21924,Q6QZ04_9HEPC ,ANXA2_HUMAN ,0
21925,Q6QZ04_9HEPC ,MYD88_HUMAN ,0
21926,Q6QZ04_9HEPC ,HS90B_HUMAN ,0
21927,Q6QZ04_9HEPC ,HS90A_HUMAN ,0
21928,Q6QZ04_9HEPC ,PSB8_HUMAN ,0
21929,Q6QZ04_9HEPC ,DICER_HUMAN ,0
21930,Q6QZ04_9HEPC ,RL7_HUMAN ,0
21931,Q6QZ04_9HEPC ,RL6_HUMAN ,0
21932,Q6QZ04_9HEPC ,TBC20_HUMAN ,0
21933,Q6QZ04_9HEPC ,STING_HUMAN ,0
21934,Q6QZ04_9HEPC ,PSB4_HUMAN ,0
21935,Q6QZ04_9HEPC ,CINP_HUMAN ,0
21936,Q6QZ04_9HEPC ,CEP57_HUMAN ,0
21937,Q6QZ04_9HEPC ,NDRG1_HUMAN ,0
21938,Q6QZ04_9HEPC ,F206A_HUMAN ,0
21939,Q6QZ04_9HEPC ,FRIH_HUMAN ,0
21940,Q6QZ04_9HEPC ,PTMA_HUMAN ,0
21941,Q6QZ04_9HEPC ,MGP_HUMAN ,0
21942,Q6QZ04_9HEPC ,RABP1_HUMAN ,0
21943,Q6QZ04_9HEPC ,ARAP1_HUMAN ,0
21944,Q6QZ04_9HEPC ,TACD2_HUMAN ,0
21945,Q6QZ04_9HEPC ,SFRP4_HUMAN ,0
21946,Q6QZ04_9HEPC ,AHNK_HUMAN ,0
21947,Q6QZ04_9HEPC ,CCD86_HUMAN ,0
21948,Q6QZ04_9HEPC ,SCRB1_HUMAN ,0
21949,Q6QZ04_9HEPC ,NUCL_HUMAN ,0
21950,Q6QZ04_9HEPC ,CDN1A_HUMAN ,0
21951,Q6QZ04_9HEPC ,MX1_HUMAN ,0
21952,Q6QZ04_9HEPC ,ACSL4_HUMAN ,0
21953,Q6QZ04_9HEPC ,SMD1_HUMAN ,0
21954,Q6QZ04_9HEPC ,C1QR1_HUMAN ,0
21955,Q6QZ04_9HEPC ,K2C8_HUMAN ,0
21956,Q6QZ04_9HEPC ,VIME_HUMAN ,0
21957,Q6QZ04_9HEPC ,PCX4_HUMAN ,0
21958,Q6QZ04_9HEPC ,APOE_HUMAN ,0
21959,Q6QZ04_9HEPC ,PFD2_HUMAN ,0
21960,Q6QZ04_9HEPC ,CFAI_HUMAN ,0
21961,Q6QZ04_9HEPC ,ZG16_HUMAN ,0
21962,Q6QZ04_9HEPC ,IC1_HUMAN ,0
21963,Q6QZ04_9HEPC ,VTNC_HUMAN ,0
21964,Q6QZ04_9HEPC ,CATB_HUMAN ,0
21965,Q6QZ04_9HEPC ,ANGT_HUMAN ,0
21966,Q6QZ04_9HEPC ,RAB14_HUMAN ,0
21967,Q6QZ04_9HEPC ,ZA2G_HUMAN ,0
21968,Q6QZ04_9HEPC ,MPU1_HUMAN ,0
21969,Q6QZ04_9HEPC ,SIAT1_HUMAN ,0
21970,Q6QZ04_9HEPC ,ZNF83_HUMAN ,0
21971,Q6QZ04_9HEPC ,COF1_HUMAN ,0
21972,Q6QZ04_9HEPC ,PPAC_HUMAN ,0
21973,Q6QZ04_9HEPC ,GLRX3_HUMAN ,0
21974,Q6QZ04_9HEPC ,FKBP7_HUMAN ,0
21975,Q6QZ04_9HEPC ,TATD1_HUMAN ,0
21976,Q6QZ04_9HEPC ,S22A7_HUMAN ,0
21977,Q6QZ04_9HEPC ,K1C18_HUMAN ,0
21978,Q6QZ04_9HEPC ,Q6ZTP6_HUMAN ,0
21979,Q6QZ04_9HEPC ,Q95HD8_HUMAN ,0
21980,Q6QZ04_9HEPC ,K1C19_HUMAN ,0
21981,Q6QZ04_9HEPC ,RB6I2_HUMAN ,0
21982,Q6QZ04_9HEPC ,MTAP2_HUMAN ,0
21983,Q6QZ04_9HEPC ,IPO4_HUMAN ,0
21984,Q6QZ04_9HEPC ,HS71B_HUMAN ,0
21985,Q6QZ04_9HEPC ,VPS35_HUMAN ,0
21986,Q6QZ04_9HEPC ,D9ZGG2_HUMAN ,0
21987,Q6QZ04_9HEPC ,I4AY87_HUMAN ,0
21988,Q6QZ04_9HEPC ,E9KL26_HUMAN ,0
21989,Q6QZ04_9HEPC ,F1T0F7_HUMAN ,0
21990,Q6QZ04_9HEPC ,A8K5I0_HUMAN ,0
21991,Q6QZ04_9HEPC ,A8K058_HUMAN ,0
21992,Q6QZ04_9HEPC ,B1AQP2_HUMAN ,0
21993,Q6QZ04_9HEPC ,C1QBP_HUMAN ,0
21994,Q6QZ04_9HEPC ,B0ZBE2_HUMAN ,0
21995,Q6QZ15_9HEPC ,BAX_HUMAN ,0
21996,Q6QZ15_9HEPC ,GRB2_HUMAN ,0
21997,Q6QZ15_9HEPC ,HCK_HUMAN ,0
21998,Q6QZ15_9HEPC ,LCK_HUMAN ,0
21999,Q6QZ15_9HEPC ,FYN_HUMAN ,0
22000,Q6QZ15_9HEPC ,LYN_HUMAN ,0
22001,Q6QZ15_9HEPC ,RAF1_HUMAN ,0
22002,Q6QZ15_9HEPC ,FKBP5_HUMAN ,0
22003,Q6QZ15_9HEPC ,SRCAP_HUMAN ,0
22004,Q6QZ15_9HEPC ,APOA1_HUMAN ,0
22005,Q6QZ15_9HEPC ,HNRPK_HUMAN ,1
22006,Q6QZ15_9HEPC ,P73_HUMAN ,0
22007,Q6QZ15_9HEPC ,TRAF2_HUMAN ,0
22008,Q6QZ15_9HEPC ,ASPP2_HUMAN ,0
22009,Q6QZ15_9HEPC ,IPO5_HUMAN ,0
22010,Q6QZ15_9HEPC ,BIN1_HUMAN ,0
22011,Q6QZ15_9HEPC ,LA_HUMAN ,0
22012,Q6QZ15_9HEPC ,TAF11_HUMAN ,0
22013,Q6QZ15_9HEPC ,P53_HUMAN ,1
22014,Q6QZ15_9HEPC ,TBP_HUMAN ,0
22015,Q6QZ15_9HEPC ,TNR3_HUMAN ,1
22016,Q6QZ15_9HEPC ,DDX3X_HUMAN ,1
22017,Q6QZ15_9HEPC ,D0PNI1_HUMAN ,0
22018,Q6QZ15_9HEPC ,1433B_HUMAN ,0
22019,Q6QZ15_9HEPC ,1433E_HUMAN ,0
22020,Q6QZ15_9HEPC ,TRFL_HUMAN ,0
22021,Q6QZ15_9HEPC ,EP300_HUMAN ,0
22022,Q6QZ15_9HEPC ,CBP_HUMAN ,0
22023,Q6QZ15_9HEPC ,B0LPF3_HUMAN ,0
22024,Q6QZ15_9HEPC ,ANM5_HUMAN ,0
22025,Q6QZ15_9HEPC ,TTC4_HUMAN ,0
22026,Q6QZ15_9HEPC ,ACTN1_HUMAN ,0
22027,Q6QZ15_9HEPC ,IF4A2_HUMAN ,0
22028,Q6QZ15_9HEPC ,TSN_HUMAN ,0
22029,Q6QZ15_9HEPC ,Q6AZW6_HUMAN ,0
22030,Q6QZ15_9HEPC ,ATF6B_HUMAN ,0
22031,Q6QZ15_9HEPC ,HAOX1_HUMAN ,0
22032,Q6QZ15_9HEPC ,UBQL1_HUMAN ,0
22033,Q6QZ15_9HEPC ,TAF9_HUMAN ,0
22034,Q6QZ15_9HEPC ,KAD6_HUMAN ,0
22035,Q6QZ15_9HEPC ,FBXL2_HUMAN ,0
22036,Q6QZ15_9HEPC ,B3KM80_HUMAN ,0
22037,Q6QZ15_9HEPC ,TBK1_HUMAN ,0
22038,Q6QZ15_9HEPC ,IKKE_HUMAN ,0
22039,Q6QZ15_9HEPC ,MAVS_HUMAN ,0
22040,Q6QZ15_9HEPC ,PSME3_HUMAN ,0
22041,Q6QZ15_9HEPC ,OAS1_HUMAN ,0
22042,Q6QZ15_9HEPC ,FKBP8_HUMAN ,0
22043,Q6QZ15_9HEPC ,VAPB_HUMAN ,0
22044,Q6QZ15_9HEPC ,PITX1_HUMAN ,0
22045,Q6QZ15_9HEPC ,VAPA_HUMAN ,0
22046,Q6QZ15_9HEPC ,APOA2_HUMAN ,0
22047,Q6QZ15_9HEPC ,CH10_HUMAN ,0
22048,Q6QZ15_9HEPC ,SUMO2_HUMAN ,0
22049,Q6QZ15_9HEPC ,THIO_HUMAN ,0
22050,Q6QZ15_9HEPC ,BASP1_HUMAN ,0
22051,Q6QZ15_9HEPC ,MPCP_HUMAN ,0
22052,Q6QZ15_9HEPC ,NPM_HUMAN ,0
22053,Q6QZ15_9HEPC ,ELAV1_HUMAN ,0
